key_count,unique_keys,dwell_mean,flight_mean,key_rate,mouse_speed_mean,mouse_clicks,eye_aspect_mean,label
0,0,0.0,0.0,0.0,0.0,0,0.0,2
26,11,0.0794240603080162,0.129681449670058,8.666666666666666,0.0,0,0.0,1
3,3,0.2493671576182047,3.3244059085845947,1.0,1202.8419326845826,0,0.0,0
18,10,0.0823093582602108,0.2330028590034036,6.0,0.0,0,0.0,1
7,6,0.1359900065830775,0.6321271657943726,2.333333333333333,1678.8617071170097,0,0.0,0
12,8,0.1365371942520141,0.310769341208718,4.0,0.0,0,0.0,0
5,5,0.0918420314788818,0.4511247277259826,1.6666666666666667,2949.501304836831,0,0.0,1
0,0,0.0,0.0,0.0,363.7605515526921,0,0.0,2
0,0,0.0,0.0,0.0,0.0,0,0.0,2
15,10,0.0768553892771402,0.3053594907124837,5.0,0.0,0,0.0,1
13,8,0.130177222765409,0.2334374586741129,4.333333333333333,1414.8752620518312,0,0.0,0
0,0,0.0,0.0,0.0,1604.8825625230616,0,0.0,0
9,6,0.1135026613871256,0.3510397374629974,3.0,0.0,0,0.0,0
13,10,0.1170384150284987,0.2847147385279338,4.333333333333333,0.0,0,0.0,0
5,2,0.1116060018539428,0.2938482761383056,1.6666666666666667,1082.3764015834474,1,0.0,0
0,0,0.0,0.0,0.0,3225.808455076684,2,0.0,0
15,2,0.0909344416398268,0.4874753100531442,5.0,3494.321266466592,0,0.0,1
13,10,0.1090218837444598,0.3276822383587177,4.333333333333333,0.0,0,0.0,0
23,6,0.1111366408211844,0.5610007842381796,7.666666666666667,377.3994187464517,0,0.0,0
0,0,0.0,0.0,0.0,2261.6793743660755,0,0.0,1
5,3,0.5164028406143188,0.7155056476593018,1.6666666666666667,502.52628014453984,0,0.0,2
1,1,0.1435258388519287,0.0,0.3333333333333333,0.0,0,0.0,2
2,2,0.0805394649505615,2.392925977706909,0.6666666666666666,1949.2983422998825,2,0.0,1
0,0,0.0,0.0,0.0,686.8381002389426,0,0.0,0
0,0,0.0,0.0,0.0,756.2141721034188,0,0.0,2
16,2,0.3053009063005447,0.3118520577748616,5.333333333333333,2456.382401317021,0,0.0,1
0,0,0.0,0.0,0.0,727.8398992625355,0,0.0,0
23,9,0.0716414111001151,0.2990909970324972,7.666666666666667,2893.0625389462925,0,0.0,1
22,13,0.0812040459025989,0.1493583974384126,7.333333333333333,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1355.249097231115,0,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,199.4343588036708,0,0.0,0
2,2,0.3283817768096924,0.0,0.6666666666666666,2401.775201263091,0,0.0,0
0,0,0.0,0.0,0.0,439.07775893883775,0,0.0,2
0,0,0.0,0.0,0.0,2120.5541856147875,1,0.0,1
15,8,0.2116603851318359,0.166538642002986,5.0,0.0,0,0.0,2
29,12,0.0812129974365234,0.1245949949537004,9.666666666666666,0.0,0,0.0,1
14,10,0.1290647983551025,0.2845691167391263,4.666666666666667,0.0,0,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,2
5,4,0.3808851718902588,0.92026686668396,1.6666666666666667,128.81764427603545,2,0.0,0
0,0,0.0,0.0,0.0,0.0,3,0.0,1
0,0,0.0,0.0,0.0,1649.9856764180165,0,0.0,0
9,6,0.138500690460205,0.4211258292198181,3.0,0.0,0,0.0,0
2,2,0.2808951139450073,0.0,0.6666666666666666,960.5666706276317,0,0.0,0
9,7,0.145556370417277,0.3423760732014974,3.0,1415.005323978698,0,0.0,0
5,2,0.150229811668396,0.7479049364725748,1.6666666666666667,3186.471830436542,0,0.0,1
0,0,0.0,0.0,0.0,2109.213608548016,2,0.0,1
0,0,0.0,0.0,0.0,1282.6452442249092,1,0.0,1
0,0,0.0,0.0,0.0,990.5039659675576,2,0.0,0
0,0,0.0,0.0,0.0,906.9928335619204,0,0.0,0
17,12,0.0695087488959817,0.2102324366569519,5.666666666666667,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1450.7455420273773,3,0.0,1
17,11,0.1404537453370935,0.2230216115713119,5.666666666666667,0.0,0,0.0,0
23,2,0.2354989160190929,0.2431229636782691,7.666666666666667,0.0,0,0.0,1
18,11,0.0810310980852912,0.223115556380328,6.0,0.0,0,0.0,1
15,7,0.1171263967241559,0.2804203374045236,5.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,1335.4589199382654,0,0.0,0
3,3,0.315906286239624,0.6580495834350586,1.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,799.4658017879477,1,0.0,0
6,2,0.3574340343475342,0.2686399221420288,2.0,3721.5677246417017,1,0.0,1
0,0,0.0,0.0,0.0,223.7123230711844,0,0.0,2
13,9,0.1064076240246112,0.2941150466601054,4.333333333333333,0.0,0,0.0,0
0,0,0.0,0.0,0.0,463.91999227147255,2,0.0,0
9,7,0.1310526794857449,0.4817675219641791,3.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,935.4981198905256,1,0.0,0
0,0,0.0,0.0,0.0,799.3422636539831,1,0.0,1
0,0,0.0,0.0,0.0,416.70455727710737,0,0.0,2
0,0,0.0,0.0,0.0,458.38503136883065,0,0.0,0
0,0,0.0,0.0,0.0,1340.8251197827333,1,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,2
3,2,0.7556085586547852,0.4682667255401611,1.0,2247.2434350128246,2,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,495.4603928980329,0,0.0,2
19,11,0.1057579266397576,0.1485667361153496,6.333333333333333,414.4493550325551,1,0.0,0
7,4,0.0873587131500244,1.5560323397318525,2.333333333333333,3242.855587406573,1,0.0,1
0,0,0.0,0.0,0.0,1103.1144369712254,2,0.0,0
18,13,0.0753936767578125,0.2610112779280719,6.0,0.0,0,0.0,1
4,2,0.3109577298164367,0.8618699312210083,1.3333333333333333,1648.7433628256665,0,0.0,0
0,0,0.0,0.0,0.0,72.58106586840728,0,0.0,2
10,3,0.425834584236145,0.7767491042613983,3.333333333333333,0.0,1,0.0,0
0,0,0.0,0.0,0.0,882.8181205698831,1,0.0,2
23,13,0.0742503079501065,0.1865793791684237,7.666666666666667,0.0,0,0.0,1
1,1,0.0,0.0,0.3333333333333333,1062.5931851627563,1,0.0,0
7,6,0.0729390553065708,0.2524882384708949,2.333333333333333,1963.000605345669,0,0.0,1
10,2,0.2579068899154663,0.4133865303463406,3.333333333333333,2681.554847693273,0,0.0,1
10,5,0.0892301797866821,0.331713318824768,3.333333333333333,310.2277431031633,1,0.0,0
13,11,0.1593849658966064,0.3155675133069356,4.333333333333333,0.0,0,0.0,2
13,9,0.1540079116821289,0.3057702504671536,4.333333333333333,0.0,0,0.0,2
0,0,0.0,0.0,0.0,0.0,0,0.0,2
8,7,0.1345096315656389,1.03214693069458,2.6666666666666665,974.9925990820808,1,0.0,0
7,1,0.0765557629721505,0.2566044671194894,2.333333333333333,2025.611850062627,0,0.0,1
0,0,0.0,0.0,0.0,1195.8378946025623,3,0.0,1
27,1,0.11581751704216,1.0627133560180664,9.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,732.3607523400883,1,0.0,1
23,12,0.0724454029746677,0.1863933476534756,7.666666666666667,0.0,0,0.0,1
22,12,0.0809763045538039,0.2001649992806571,7.333333333333333,0.0,0,0.0,1
0,0,0.0,0.0,0.0,615.7453140380624,0,0.0,2
0,0,0.0,0.0,0.0,2009.091343795482,0,0.0,2
0,0,0.0,0.0,0.0,0.0,0,0.0,2
3,3,0.2752408186594645,0.6633695363998413,1.0,223.3010134909396,1,0.0,0
0,0,0.0,0.0,0.0,670.4794577594944,1,0.0,0
8,6,0.1629526019096374,0.1636076654706682,2.6666666666666665,0.0,0,0.0,2
21,11,0.0700440287590026,0.2141915275937035,7.0,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1185.3129242553491,1,0.0,1
0,0,0.0,0.0,0.0,337.7353471959245,0,0.0,2
10,10,0.1624538898468017,0.5720571279525757,3.333333333333333,721.1868806579006,0,0.0,0
0,0,0.0,0.0,0.0,655.5694424332861,0,0.0,0
2,1,0.1502813100814819,2.0503742694854736,0.6666666666666666,815.8011613617209,1,0.0,1
4,2,0.5156726837158203,0.2957192659378052,1.3333333333333333,2378.011813433161,1,0.0,1
0,0,0.0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,935.122101162537,2,0.0,1
0,0,0.0,0.0,0.0,221.104479650094,0,0.0,2
0,0,0.0,0.0,0.0,1085.0352269663515,2,0.0,0
6,2,0.4056868155797322,0.873717725276947,2.0,644.707555166838,0,0.0,0
0,0,0.0,0.0,0.0,742.0621678396348,0,0.0,0
13,8,0.0958029429117838,0.1354626308787953,4.333333333333333,4954.61412645949,1,0.0,1
0,0,0.0,0.0,0.0,616.4767705409927,1,0.0,0
16,11,0.0878565609455108,0.2793136119842529,5.333333333333333,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1161.3867541544005,2,0.0,0
0,0,0.0,0.0,0.0,717.0000495626459,0,0.0,0
0,0,0.0,0.0,0.0,526.7918931906158,0,0.0,0
7,6,0.0813526085444859,0.1218160390853881,2.333333333333333,657.8552775323358,3,0.0,1
0,0,0.0,0.0,0.0,1798.1104227145418,0,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,2
50,2,0.2016405540963878,0.6952541542053222,16.666666666666668,0.0,0,0.0,1
4,4,0.0765554904937744,0.1146413485209147,1.3333333333333333,1273.9134535547382,2,0.0,1
0,0,0.0,0.0,0.0,392.8660698137111,0,0.0,2
0,0,0.0,0.0,0.0,181.51817242889385,0,0.0,2
2,1,0.100396990776062,1.4649310111999512,0.6666666666666666,751.659551182489,2,0.0,1
19,13,0.0769393444061279,0.2406550081152665,6.333333333333333,0.0,0,0.0,1
20,13,0.1250640869140625,0.1622747622038188,6.666666666666667,0.0,0,0.0,0
4,4,0.0751577019691467,0.1080908775329589,1.3333333333333333,1479.0615387913197,3,0.0,1
0,0,0.0,0.0,0.0,0.0,0,0.0,0
17,13,0.074583095662734,0.1669783890247345,5.666666666666667,0.0,0,0.0,1
0,0,0.0,0.0,0.0,2883.976207500301,1,0.0,0
0,0,0.0,0.0,0.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,613.2108822684204,0,0.0,0
1,1,0.1926882266998291,0.9494004249572754,0.3333333333333333,847.8903701848807,0,0.0,2
21,2,0.0721271038055419,1.3226514220237733,7.0,1066.7988735696497,1,0.0,0
13,2,0.0774914622306823,0.4376845955848694,4.333333333333333,1796.671486850282,0,0.0,1
8,7,0.2046433516911097,0.59081169962883,2.6666666666666665,1178.1729119004426,1,0.0,0
0,0,0.0,0.0,0.0,1027.9796692909963,2,0.0,1
0,0,0.0,0.0,0.0,514.5392309284458,0,0.0,0
0,0,0.0,0.0,0.0,2818.500355848317,3,0.0,0
0,0,0.0,0.0,0.0,515.7979040208797,0,0.0,2
0,0,0.0,0.0,0.0,899.2329513799592,3,0.0,1
13,9,0.0725323787102332,0.3098837534586589,4.333333333333333,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1239.4664763322387,0,0.0,0
19,13,0.0678811338212755,0.2418957551320394,6.333333333333333,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1042.8238388810744,1,0.0,0
15,11,0.1220799287160237,0.2511759996414184,5.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,307.7693605225681,0,0.0,0
0,0,0.0,0.0,0.0,1311.615423815149,1,0.0,0
8,3,0.74920254945755,0.9842378298441568,2.6666666666666665,0.0,0,0.0,0
19,11,0.0809711029655055,0.3048106696870591,6.333333333333333,0.0,0,0.0,1
13,2,0.2452140221228966,0.1205410307103937,4.333333333333333,3518.507353309235,2,0.0,1
9,7,0.0699467394087049,0.440209150314331,3.0,0.0,0,0.0,1
4,2,0.1117253303527832,0.6765404939651489,1.3333333333333333,595.3162778524766,0,0.0,0
18,11,0.0709411303202311,0.2293204279506907,6.0,0.0,0,0.0,1
20,14,0.0717283368110656,0.2400357597752621,6.666666666666667,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1096.139009972654,3,0.0,1
3,2,0.8745965957641602,1.9278504848480225,1.0,2599.414047934641,2,0.0,1
0,0,0.0,0.0,0.0,802.2199003787001,2,0.0,1
6,4,0.175336742401123,0.2778791427612305,2.0,695.2044157360076,1,0.0,2
0,0,0.0,0.0,0.0,258.41661903533173,0,0.0,2
4,3,0.3392724990844726,1.0571019649505615,1.3333333333333333,600.1622327485595,2,0.0,0
2,2,0.3173339366912842,0.0,0.6666666666666666,2009.3559283802867,1,0.0,0
0,0,0.0,0.0,0.0,1280.506475285049,1,0.0,2
0,0,0.0,0.0,0.0,466.5231173143613,0,0.0,2
0,0,0.0,0.0,0.0,1079.1410023072297,3,0.0,1
10,8,0.080016803741455,0.1854525142245822,3.333333333333333,2642.192701335606,2,0.0,1
6,6,0.1311040719350179,0.9539735317230223,2.0,1740.6523698872736,1,0.0,0
0,0,0.0,0.0,0.0,165.0850073196173,0,0.0,2
2,1,0.0854640007019043,0.5904245376586914,0.6666666666666666,1678.5632740521096,2,0.0,1
5,4,0.2119164943695068,0.5083656907081604,1.6666666666666667,272.4249517282843,2,0.0,0
0,0,0.0,0.0,0.0,553.0428445979303,0,0.0,2
11,8,0.1644356684251265,0.2871247421611439,3.6666666666666665,0.0,0,0.0,2
2,2,0.0,0.0,0.6666666666666666,552.3470365556494,0,0.0,2
3,1,0.1586677233378092,0.7788548469543457,1.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,1048.3267266344844,1,0.0,1
20,11,0.076761770248413,0.1744562029838562,6.666666666666667,0.0,0,0.0,1
5,2,0.749890947341919,1.5038781762123108,1.6666666666666667,2843.729077022299,1,0.0,1
0,0,0.0,0.0,0.0,564.8823436590698,0,0.0,0
0,0,0.0,0.0,0.0,3834.2250306647393,3,0.0,1
21,11,0.0680040745508103,0.1993066668510437,7.0,0.0,0,0.0,1
0,0,0.0,0.0,0.0,192.6699590848858,0,0.0,2
10,8,0.0853609800338745,0.1593987941741943,3.333333333333333,2175.32193038805,2,0.0,1
0,0,0.0,0.0,0.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,446.5074758813647,2,0.0,1
2,2,0.1315596103668213,0.0,0.6666666666666666,4714.135984331976,0,0.0,1
2,2,0.1954193115234375,0.0,0.6666666666666666,3426.421762220885,1,0.0,1
0,0,0.0,0.0,0.0,0.0,0,0.0,0
10,7,0.153738647699356,0.4393182098865509,3.333333333333333,0.0,0,0.0,0
6,2,0.2074456612269083,0.5990556478500366,2.0,2327.406195069221,1,0.0,1
0,0,0.0,0.0,0.0,1574.076677308485,1,0.0,1
0,0,0.0,0.0,0.0,3628.404083441368,2,0.0,1
0,0,0.0,0.0,0.0,583.0268219656717,4,0.0,0
1,1,0.1196746826171875,0.0,0.3333333333333333,1431.9721387173197,2,0.0,0
0,0,0.0,0.0,0.0,1475.710149457652,4,0.0,1
8,6,0.1840796768665313,0.5460452735424042,2.6666666666666665,0.0,0,0.0,2
3,2,0.5914045969645182,0.5336146354675293,1.0,1728.9591929925773,2,0.0,1
9,7,0.2364763021469116,0.9983968436717988,3.0,384.7817432425431,1,0.0,0
10,9,0.1276745796203613,0.2074594762590196,3.333333333333333,0.0,0,0.0,2
0,0,0.0,0.0,0.0,1139.6394935619278,1,0.0,0
0,0,0.0,0.0,0.0,929.2082881238445,2,0.0,1
10,8,0.0606046676635742,0.1917106866836548,3.333333333333333,2065.1867992661305,0,0.0,1
16,11,0.2129457155863444,0.30343873160226,5.333333333333333,0.0,0,0.0,0
0,0,0.0,0.0,0.0,1090.5590866309722,0,0.0,2
10,8,0.2166747093200683,0.2600053681267632,3.333333333333333,1508.9429681948338,0,0.0,0
0,0,0.0,0.0,0.0,718.9749675997646,0,0.0,2
0,0,0.0,0.0,0.0,1189.4840529081937,4,0.0,0
27,16,0.0820103309772632,0.1195074363991066,9.0,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1310.0566807869366,2,0.0,0
25,16,0.0734881858030955,0.1538715263207753,8.333333333333334,0.0,0,0.0,1
18,12,0.0845959451463487,0.1856524546941121,6.0,0.0,0,0.0,1
0,0,0.0,0.0,0.0,1115.9215301389656,2,0.0,0
12,8,0.1395087242126464,0.2534773999994451,4.0,0.0,0,0.0,0
3,3,0.2143899202346801,0.4139410257339477,1.0,218.16295744925844,1,0.0,0
16,10,0.1202332973480224,0.2475381195545196,5.333333333333333,0.0,0,0.0,0
25,13,0.1098715496063232,0.1116008162498474,8.333333333333334,0.0,0,0.0,0
1,1,0.3133656978607178,0.0,0.3333333333333333,2123.808293643028,3,0.0,0
0,0,0.0,0.0,0.0,779.2804149568682,0,0.0,2
3,3,0.2201186418533325,0.5259487628936768,1.0,945.0689863020796,0,0.0,2
0,0,0.0,0.0,0.0,437.3187180628378,0,0.0,1
0,0,0.0,0.0,0.0,590.0165878400081,0,0.0,0
6,6,0.1486335595448812,0.8070773283640543,2.0,0.0,0,0.0,0
8,7,0.0816016495227813,0.1763921465192522,2.6666666666666665,2583.52149841172,0,0.0,1
4,2,0.2323747873306274,0.2571345567703247,1.3333333333333333,3135.678765966393,1,0.0,1
0,0,0.0,0.0,0.0,302.2635657771187,0,0.0,2
0,0,0.0,0.0,0.0,10733.321618816331,0,0.0,1
18,7,0.1129705204683191,0.2196002848008099,6.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,298.34278457443446,0,0.0,2
0,0,0.0,0.0,0.0,2183.473569048914,2,0.0,1
11,8,0.0776878833770751,0.441664719581604,3.6666666666666665,0.0,0,0.0,1
5,2,0.1793647408485412,0.412539005279541,1.6666666666666667,2332.874364907735,1,0.0,1
0,0,0.0,0.0,0.0,222.37258528990057,0,0.0,2
0,0,0.0,0.0,0.0,0.0,0,0.0,0
9,1,0.0863300164540608,0.337047129869461,3.0,2820.674335532256,0,0.0,1
4,3,0.1422175765037536,1.0980985760688782,1.3333333333333333,0.0,0,0.0,2
0,0,0.0,0.0,0.0,435.37739690314817,0,0.0,0
0,0,0.0,0.0,0.0,1615.2148345633666,17,0.0,1
6,1,0.1985424359639485,0.4192986965179443,2.0,0.0,0,0.0,2
20,14,0.0747629466809724,0.2252062678337097,6.666666666666667,0.0,0,0.0,1
6,6,0.0999099810918172,0.2773783683776855,2.0,2141.9844820386675,0,0.0,0
0,0,0.0,0.0,0.0,649.8697622033469,0,0.0,0
0,0,0.0,0.0,0.0,765.7771438677049,1,0.0,1
0,0,0.0,0.0,0.0,2745.9461504840947,0,0.0,1
0,0,0.0,0.0,0.0,830.7390210956077,3,0.0,0
17,10,0.1067674720988554,0.2097080796957016,5.666666666666667,0.0,0,0.0,0
16,12,0.113553300499916,0.2146108150482177,5.333333333333333,0.0,0,0.0,0
0,0,0.0,0.0,0.0,1290.7628857084703,3,0.0,1
0,0,0.0,0.0,0.0,781.7506399725714,2,0.0,1
25,12,0.0794884490966796,0.1613525946935018,8.333333333333334,0.0,0,0.0,1
0,0,0.0,0.0,0.0,0.0,0,0.0,2
18,12,0.0962701124303481,0.2326576974656846,6.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,600.2517286049742,0,0.0,2
0,0,0.0,0.0,0.0,1507.8189214222689,0,0.0,1
4,2,0.0722916920979817,1.4451143741607666,1.3333333333333333,1327.0933882849708,1,0.0,1
9,9,0.07561280992296,0.5779362916946411,3.0,0.0,0,0.0,1
0,0,0.0,0.0,0.0,0.0,0,0.0,0
18,1,0.1918705105781555,1.0535846317515654,6.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,658.7385144645442,2,0.0,0
0,0,0.0,0.0,0.0,965.810449912631,2,0.0,0
12,8,0.2022541436282071,0.3853482723236084,4.0,0.0,0,0.0,0
9,6,0.0972770849863688,0.4609668254852295,3.0,533.4929621277121,0,0.0,0
8,7,0.1688839708055768,0.569365382194519,2.6666666666666665,0.0,0,0.0,2
0,0,0.0,0.0,0.0,902.6346599969644,0,0.0,0
0,0,0.0,0.0,0.0,548.3818640985705,0,0.0,1
0,0,0.0,0.0,0.0,762.089934040251,0,0.0,2
0,0,0.0,0.0,0.0,754.6647914835513,2,0.0,0
11,2,0.4137736667286266,0.3521454864078098,3.6666666666666665,1727.747749683448,1,0.0,1
15,12,0.1169384320576985,0.2537068128585815,5.0,0.0,0,0.0,0
0,0,0.0,0.0,0.0,324.1544750957456,0,0.0,0
17,11,0.122739693697761,0.2073417454957962,5.666666666666667,0.0,0,0.0,0
9,7,0.1921077668666839,0.4583303133646647,3.0,297.6542222017135,1,0.0,2
0,0,0.0,0.0,0.0,391.873218722568,0,0.0,2
5,2,0.256039023399353,0.4073227246602376,1.6666666666666667,4699.382540017655,2,0.0,1
0,0,0.0,0.0,0.0,1353.2930805925353,0,0.0,1
0,0,0.0,0.0,0.0,654.6245018616875,1,0.0,2
19,3,0.1464478572209676,0.3005652051222952,6.333333333333333,963.7306300828608,1,0.0,1
21,11,0.0727576868874686,0.203809380531311,7.0,0.0,0,0.0,1
2,1,0.1033891439437866,2.412079095840454,0.6666666666666666,2657.4604550626136,2,0.0,1
31,15,0.0844662904739379,0.1079711516698201,10.333333333333334,0.0,1,0.0,1
0,0,0.0,0.0,0.0,1319.967240164233,2,0.0,1
3,3,0.3571380376815796,0.5295844078063965,1.0,1138.1991920389144,1,0.0,2
0,0,0.0,0.0,0.0,1325.242978206807,1,0.0,1
12,9,0.1623567740122477,0.157300515608354,4.0,0.0,0,0.0,2
0,0,0.0,0.0,0.0,1671.7303545464033,1,0.0,2
7,2,0.3647558291753133,1.3149105072021483,2.333333333333333,2796.364171969761,1,0.0,1
0,0,0.0,0.0,0.0,0.0,0,0.0,2
