key_count,unique_keys,dwell_mean,flight_mean,key_rate,mouse_speed_mean,mouse_clicks,eye_aspect_mean,label
21,2,0.07212710380554199,1.3226514220237733,7.0,1066.7988735696497,1,0.0,0
12,10,0.12321871519088745,0.3228515494953502,4.0,0.0,0,0.0,0
11,8,0.11374480074102228,0.3840503692626953,3.6666666666666665,0.0,0,0.0,0
10,6,0.12005023956298828,0.3169466389550103,3.3333333333333335,0.0,0,0.0,0
12,10,0.13999125957489014,0.5954564918171276,4.0,0.0,0,0.0,0
10,5,0.08923017978668213,0.33171331882476807,3.3333333333333335,310.2277431031633,1,0.0,0
0,0,0.0,0.0,0.0,1132.992143550431,2,0.0,0
2,2,0.2895249128341675,0.0,0.6666666666666666,2178.628908960739,0,0.0,0
0,0,0.0,0.0,0.0,1014.1795029234784,0,0.0,0
0,0,0.0,0.0,0.0,1317.296938394166,3,0.0,0
0,0,0.0,0.0,0.0,459.21193289064746,1,0.0,0
